    203.28	   205.405	0.00224262
  -174.087	   61.9853	0.00471436
   128.559	  -297.768	0.00589436
   252.511	   76.7334	0.00600925
  -48.3851	  -29.7053	 0.0100788
  -93.1769	  -87.8706	 0.0363054
  -189.966	  -41.1713	 0.0458268
  -68.6629	   83.1076	0.00984493
  -25.0739	  -368.671	0.00202277
  -277.388	  -18.8727	 0.0142417
   236.278	  -187.155	0.00196193
  -42.8338	  -249.031	 0.0195857
  -295.896	   23.3819	0.00385852
   271.888	   275.864	0.00177578
  -357.371	  -22.6693	   0.00209
   333.399	  -176.818	0.00216306
  -135.943	   -203.52	0.00905257
  -180.201	    3.3269	0.00985576
  -84.1697	  -314.949	0.00310292
   325.717	  -69.2915	0.00417806
   346.216	   -103.19	 0.0018831
   -122.29	   92.0815	 0.0021269
  -197.299	  -63.2651	0.00356353
  -124.919	  -13.3044	  0.090565
   40.2035	  -151.677	 0.0340824
   392.793	   43.4137	0.00191286
   92.8613	  -384.025	0.00221175
   330.628	   95.7174	0.00440778
  -58.8126	  -328.719	0.00735606
  -171.654	  -204.069	0.00240179
  -244.288	  -291.873	0.00219826
   115.818	   -256.61	0.00895604
  -284.157	  -16.2314	 0.0151907
   -20.709	   152.343	 0.0457485
  -166.274	   -306.06	0.00207254
   174.281	   195.947	 0.0148387
  -142.846	     285.2	0.00445023
  -49.4044	   300.762	  0.012264
   226.094	   82.5387	 0.0198084
  -86.6074	   118.045	0.00213745
   384.949	  -57.1172	0.00207604
    101.62	  -157.918	 0.0501307
   -6.8294	   193.548	0.00334614
   191.477	  -150.148	0.00351943
   177.897	  -75.0185	0.00217373
   24.5282	   -260.48	0.00494362
   156.691	    -132.6	 0.0448341
   252.668	  -137.627	0.00712674
    -116.9	   -79.109	 0.0586023
  -320.069	   156.789	0.00184767
  -367.402	    65.981	0.00322103
  -235.292	   20.9765	 0.0114585
   203.326	  -86.7077	0.00185819
   179.775	  -181.957	0.00464127
  -286.386	  -244.405	0.00197718
  -172.443	  -306.616	0.00219401
  -351.149	   176.055	0.00196026
   217.602	   216.341	 0.0141837
   100.506	   120.182	  0.135163
   187.715	  -225.417	 0.0187587
  -255.234	  -50.7811	0.00999366
  -325.994	   212.611	0.00482536
  -46.1331	  -297.511	 0.0158641
  -173.934	   58.9491	 0.0400939
   370.058	   147.023	0.00200446
    8.4147	    187.61	 0.0677059
   70.0605	  -389.071	0.00210736
  -78.4525	    9.8033	 0.0911033
  -374.061	   -9.7019	0.00191609
   193.651	   49.3083	0.00197044
  -313.282	   127.528	0.00208332
   140.384	  -216.348	 0.0156645
    67.463	   379.817	0.00203665
  -225.302	   190.905	0.00492314
  -92.5501	   195.848	0.00310496
  -119.653	   69.5574	0.00229804
  -154.244	   293.554	0.00230962
   44.7704	   385.825	0.00216286
  -214.379	   283.445	0.00339489
   -68.238	  -113.391	  0.039057
   57.0326	  -109.691	 0.0250537
   129.904	  -142.946	 0.0016646
  -313.243	   231.766	0.00173567
   73.4427	   332.037	0.00326936
   127.833	  -236.168	0.00198013
   304.768	  -156.934	0.00621766
  -112.003	   -304.81	0.00201542
   17.9118	   77.9939	 0.0463097
   67.4232	  -206.688	0.00208053
   312.592	   47.1487	 0.0211895
  -72.5417	   160.586	 0.0210246
  -28.5598	  -41.5999	0.00828235
   73.5281	   95.6876	0.00209778
   336.543	   118.171	 0.0021558
   103.667	   58.4226	0.00203066
   96.3662	  -336.406	0.00335515
  -252.709	  -116.975	0.00191161
  -73.2882	   262.694	 0.0248252
  -103.129	   291.727	 0.0067893
  -173.683	  -105.231	0.00204695
   303.902	  -60.1787	0.00194669
  -272.237	   291.036	0.00223478
   113.506	  -155.039	  0.018271
   55.1474	   -193.82	0.00459555
  -266.688	  -47.7243	0.00181666
  -97.7823	  -40.4709	 0.0407831
  -129.019	  -63.4183	0.00644844
  -269.204	  -276.486	0.00217083
   328.704	  -226.681	0.00178607
  -19.4631	  -72.7219	 0.0430627
  -208.843	  -238.196	0.00344716
   154.112	  -326.306	0.00503553
   309.012	  -100.305	0.00221105
   122.915	  -35.3964	 0.0133052
  -101.945	   32.9427	0.00201558
   84.1557	  -273.747	0.00192194
   250.648	  -182.632	 0.0021429
   -213.23	   211.628	0.00174022
  -12.6278	  -353.193	 0.0033217
   232.639	    -5.519	0.00997833
   192.033	  -284.473	0.00606057
   203.249	  -182.006	0.00185471
  -274.245	  -182.511	0.00180745
   16.4494	  -234.363	0.00192303
  -308.181	   215.985	0.00470716
   199.088	   -38.248	 0.0322859
    183.99	    201.31	 0.0128393
    196.57	   217.016	0.00221028
   200.941	   185.465	0.00484523
   319.437	  -208.081	0.00188032
  -40.1785	   -316.13	 0.0099849
  -131.312	   209.052	 0.0124611
   -94.806	   73.1915	 0.0411775
    4.1989	   233.378	0.00209534
   155.771	   193.192	0.00192952
    368.47	      63.3	0.00318975
  -183.907	   62.1765	 0.0204951
   204.836	  -262.753	0.00212082
  -251.725	  -255.957	0.00174786
   57.5081	    38.369	0.00318495
  -50.8972	   342.393	0.00217365
  -170.351	     -7.34	0.00201015
  -141.279	  -32.9575	 0.0021093
   -27.415	  -350.644	0.00201112
    234.99	  -13.2203	0.00341144
   315.837	   241.249	0.00207515
  -284.791	  -135.711	0.00330854
   283.632	  -147.963	0.00200313
  -248.332	   116.585	0.00412677
   166.431	   -54.202	0.00202823
  -278.945	    -135.6	 0.0144682
    9.9874	   315.031	0.00583095
  -146.292	  -121.377	 0.0221196
   51.5297	   -124.03	0.00176661
   15.2778	  -131.426	0.00206885
  -266.238	  -39.9897	0.00595243
  -201.822	   234.219	 0.0017295
   366.505	  -19.2044	0.00468949
  -261.418	   156.436	 0.0019367
  -149.755	  -129.517	0.00199681
  -216.485	   196.437	 0.0022183
  -243.113	   121.364	 0.0160895
  -30.9192	  -347.622	0.00191399
  -260.001	  -280.101	0.00229737
  -255.999	   251.825	0.00512402
   143.996	  -327.347	0.00892804
  -316.935	   214.843	 0.0021699
  -128.724	   298.797	 0.0070935
   225.794	  -233.317	0.00604691
   158.704	  -329.871	0.00240433
   261.292	  -54.4722	 0.0205882
  -153.138	   270.191	 0.0024505
  -34.7715	  -334.805	0.00193837
   91.6774	  -175.418	0.00222745
  -354.678	  -85.3627	0.00210606
   -260.18	  -87.5875	0.00317451
  -84.9235	  -249.793	0.00237745
  -114.177	  -161.545	 0.0140493
  -320.005	   47.5006	0.00215429
  -257.677	  -292.045	0.00205396
   283.686	    86.707	 0.0204672
   259.633	    155.91	0.00158372
   247.675	   222.348	0.00472145
  -240.609	   185.011	 0.0171949
  -219.609	   87.3731	 0.0484306
   -369.37	   25.8723	0.00201264
  -11.2113	  -13.4823	 0.0469143
   54.6462	   373.581	0.00207865
  -210.941	  -123.466	 0.0236528
   44.1455	   137.556	0.00204889
   -4.2078	   123.203	0.00194302
  -236.689	  -252.453	0.00194087
  -215.997	   222.585	0.00174187
  -40.6849	   17.4252	 0.0437479
   205.787	   118.259	0.00204019
   200.485	   134.276	 0.0020036
  -66.6001	  -306.221	0.00325856
  -148.381	   -297.56	0.00201393
   163.058	   147.421	0.00445611
   120.325	   380.864	0.00168515
  -227.703	  -220.025	0.00225017
   95.9583	  -81.7275	 0.0307126
   30.1288	  -91.8891	  0.010224
  -192.089	   143.691	 0.0156986
   177.423	   -177.65	0.00200855
  -56.0283	  -126.274	0.00796836
  -316.778	  -217.505	0.00194961
  -317.058	   20.2004	0.00869086
  -123.611	  -371.924	0.00209632
   367.472	   148.965	0.00193478
   102.868	   23.6465	0.00183695
   -64.374	   136.789	 0.0020063
   -173.34	  -355.421	0.00223658
  -296.439	   126.916	0.00207283
  -121.507	   203.668	0.00177204
  -164.244	  -232.067	 0.0211221
   -163.79	    32.846	0.00200861
  -11.9283	  -353.603	0.00190882
  -11.6628	  -114.103	0.00704126
  -299.853	    181.86	0.00475581
  -254.544	   45.8155	0.00164432
  -228.058	   252.123	0.00205966
   312.868	   59.8519	0.00626094
  -51.1349	   113.467	0.00210309
  -110.285	   345.406	0.00186651
  -46.5192	    9.3961	 0.0105271
   205.227	  -246.818	0.00343199
   308.486	  -75.3517	0.00297575
  -351.358	   75.5959	0.00170698
   -159.06	    89.389	0.00209303
   163.893	   342.498	0.00201408
  -354.774	   135.704	0.00207309
  -31.1317	   370.297	0.00205675
  -225.732	  -197.678	 0.0178596
  -300.115	  -82.7228	 0.0019984
   244.691	   -85.816	 0.0020974
   176.776	   -188.45	 0.0021371
   53.0202	  -260.471	 0.0184659
   -38.484	  -0.99011	  0.120061
  -71.3988	   266.944	0.00301706
   69.6082	  -37.6475	 0.0445768
  -196.638	  -57.5839	 0.0059723
  -180.096	  -22.5591	0.00170091
  -145.969	  -50.2853	0.00750266
   177.975	   128.938	0.00225993
  -182.195	    9.0482	 0.0019656
    229.02	   300.059	0.00211904
   31.7004	   38.4051	 0.0681393
   161.877	   290.214	0.00721152
   295.315	  -202.426	 0.0033847
  -219.696	  -304.759	0.00195058
  -238.036	   136.344	 0.0184666
   263.427	  -165.982	0.00209861
   307.844	   96.5826	0.00342613
  -17.0129	   101.686	 0.0771207
   -2.8472	   222.725	0.00317329
  -51.6315	  -170.132	 0.0253233
  -258.287	  -90.6853	0.00183131
   262.234	   189.956	0.00600997
   104.142	  -287.483	0.00205407
   342.792	   15.7764	0.00486125
   115.066	   362.178	0.00205358
   256.089	  -180.096	0.00214515
  -283.763	   266.797	0.00217461
   56.4447	  -65.1484	  0.053144
   260.517	  -235.151	0.00185985
  -282.645	  -70.0315	 0.0113034
   273.154	   255.607	0.00197187
  -317.877	  -32.3239	 0.0020558
  -191.759	  -239.623	 0.0105008
  -203.607	   146.486	 0.0150259
   119.381	  -90.8451	0.00204874
   114.366	  -25.9584	 0.0201057
  -48.5325	   -140.98	   0.05111
   149.086	  -196.336	0.00185938
  -297.463	  -266.886	0.00234306
  -227.042	   111.649	0.00178775
  -48.7871	   -191.13	 0.0144044
    26.383	   316.447	0.00188623
    44.003	   297.386	0.00966643
  -19.8176	   174.627	0.00621375
    36.346	  -203.168	 0.0183492
   228.222	  -12.0364	0.00760904
    9.3306	   349.243	0.00181294
  -97.8734	  -275.581	 0.0286899
  -127.782	  -376.792	0.00196433
   163.403	   184.656	0.00187547
   162.329	   0.61691	0.00208296
  -207.702	   18.9805	0.00216288
  -65.1281	  -173.309	 0.0033161
   117.078	  -364.947	0.00210362
  -333.527	  -102.669	0.00192353
   295.942	  -16.9387	0.00537775
   -121.65	   -82.606	0.00219003
   99.1615	   14.5551	 0.0170087
  -83.5373	    375.77	0.00214486
  -190.595	  -250.109	0.00203759
   -304.24	    102.25	0.00462393
   370.602	   44.6691	0.00188916
  -153.462	   315.871	0.00218911
  -147.117	  -13.5201	0.00971106
   74.1004	   175.819	 0.0621002
  -200.477	   40.0929	 0.0350855
  -118.273	   360.772	0.00177757
    5.3757	  -103.327	 0.0261957
  -319.024	  -218.431	0.00197673
   62.8073	    1.2669	0.00788499
  -169.894	    25.594	 0.0535906
   271.183	  -120.524	0.00188097
   124.722	   200.948	0.00474243
   256.568	  -158.074	0.00928097
  -279.898	  -176.124	0.00189718
  -133.457	  -157.813	  0.018864
    14.491	   230.979	0.00203304
  -129.996	   73.2061	0.00202423
     52.25	  -222.053	 0.0128021
   222.175	  -76.0937	0.00197967
  -260.203	  -155.591	 0.0017987
   242.789	  -68.1655	 0.0110498
  -152.242	  -125.481	  0.022101
   -7.5737	   275.885	0.00201509
  -317.748	   50.6045	0.00222872
  -197.378	  -302.607	0.00239766
  -315.445	   156.314	0.00223265
   350.895	 -0.026223	0.00345694
   60.5267	    5.3526	 0.0962841
  -257.086	   122.982	 0.0133944
  -42.9886	  -156.361	0.00723944
  -18.8527	   -120.53	 0.0268544
  -102.361	   309.082	0.00203477
  -88.0484	  -246.615	 0.0153877
  -292.197	  -32.4876	0.00206038
  -93.7073	   265.045	0.00163782
  -158.563	    274.89	0.00239195
